neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,log_price
Manhattan,Midtown,40.764007849810625,-73.97865885543804,Entire home/apt,30,0,0.0,26,257,5.272999558563747
Queens,East Elmhurst,40.7690999429623,-73.87243754928923,Private room,32,0,0.0,1,365,4.90527477843843
Manhattan,East Village,40.7268233,-73.9771719,Entire home/apt,30,1,1.0,138,353,4.875197323201151
Brooklyn,Crown Heights,40.67817429999999,-73.9551275,Private room,30,0,0.0,5,335,3.871201010907891
Brooklyn,Cypress Hills,40.6885,-73.86993,Entire home/apt,30,2,0.63,5,285,4.3694478524670215
Brooklyn,Sunset Park,40.64509,-74.00573,Entire home/apt,30,0,0.0,1,362,5.075173815233827
Brooklyn,Bedford-Stuyvesant,40.68395,-73.93313,Private room,3,0,0.0,1,363,5.703782474656201
Brooklyn,Borough Park,40.6403587506038,-73.99120260054703,Private room,30,1,0.36,1,179,3.970291913552122
Manhattan,Midtown,40.7543659,-73.9729016,Entire home/apt,30,1,0.47,1,325,5.799092654460526
Brooklyn,Bushwick,40.69174385047625,-73.90355810523033,Private room,30,1,0.29,1,308,3.9889840465642745
Queens,Glendale,40.70379284450805,-73.87716718018055,Private room,3,3,3.0,2,346,4.499809670330265
Queens,Maspeth,40.73412143920251,-73.89270402870396,Entire home/apt,30,0,0.0,2,365,4.8283137373023015
Bronx,Mount Hope,40.84732,-73.90946,Private room,30,0,0.0,2,267,3.7376696182833684
Manhattan,Kips Bay,40.73938121822583,-73.983595704557,Entire home/apt,30,0,0.0,1,365,5.703782474656201
Brooklyn,Prospect-Lefferts Gardens,40.65754,-73.94637,Private room,30,0,0.0,2,281,4.605170185988092
Brooklyn,Sunset Park,40.63619262193512,-74.00915068462211,Private room,30,0,0.0,3,364,4.499809670330265
Brooklyn,Sunset Park,40.63823,-74.00984,Private room,30,0,0.0,3,364,4.442651256490317
Manhattan,Chinatown,40.7157699395679,-73.99336626618546,Entire home/apt,30,0,0.0,3,324,5.075173815233827
Manhattan,Murray Hill,40.7476227,-73.9770614,Entire home/apt,31,0,0.0,1148,288,5.817111159963204
Brooklyn,Greenpoint,40.7375932,-73.9563421,Entire home/apt,31,0,0.0,1148,267,5.799092654460526
Brooklyn,Bedford-Stuyvesant,40.68438,-73.92967,Private room,30,0,0.0,254,114,3.784189633918261
Brooklyn,Greenpoint,40.7375932,-73.9563421,Entire home/apt,31,1,0.21,1148,218,5.8377304471659395
Manhattan,Harlem,40.802251901980384,-73.95718296310845,Private room,30,0,0.0,254,53,4.143134726391533
Manhattan,Hell's Kitchen,40.76154,-73.98857,Private room,30,0,0.0,254,87,4.143134726391533
Brooklyn,Williamsburg,40.71433565553867,-73.93930835561116,Private room,30,0,0.0,254,140,4.0943445622221
Brooklyn,East Flatbush,40.65111644966316,-73.94513079478922,Private room,1,5,1.23,1,306,4.8283137373023015
Manhattan,Lower East Side,40.72175,-73.98594,Private room,30,0,0.0,254,78,4.418840607796598
Brooklyn,Williamsburg,40.70055338025481,-73.94145026554499,Private room,30,0,0.0,254,84,3.871201010907891
Brooklyn,Williamsburg,40.704480537893005,-73.94499271335054,Private room,30,0,0.0,254,140,4.1588830833596715
Manhattan,Harlem,40.80466,-73.94991,Private room,30,0,0.0,254,83,3.871201010907891
Manhattan,Upper West Side,40.79838082933222,-73.96176869975993,Private room,30,0,0.0,254,61,4.3694478524670215
Manhattan,Chelsea,40.74399,-74.00399,Private room,30,0,0.0,254,95,4.143134726391533
Manhattan,Chinatown,40.713708403960986,-73.99408821571615,Private room,30,0,0.0,254,212,4.31748811353631
Queens,Astoria,40.76655,-73.91234,Private room,30,0,0.0,254,84,3.8918202981106265
Manhattan,Hell's Kitchen,40.761449366988735,-73.98852810386896,Private room,30,0,0.0,254,210,4.1588830833596715
Brooklyn,Bushwick,40.69206,-73.91606,Private room,30,0,0.0,254,79,3.7612001156935624
Manhattan,Hell's Kitchen,40.76177387782632,-73.98864252836265,Private room,30,0,0.0,254,119,4.1588830833596715
Manhattan,East Harlem,40.796418794666174,-73.94947160962883,Private room,30,0,0.0,254,275,4.418840607796598
Manhattan,East Village,40.72186506332428,-73.97964116505874,Entire home/apt,30,0,0.0,254,63,4.770684624465665
Manhattan,Harlem,40.817590272935945,-73.94532994722823,Private room,30,0,0.0,254,275,3.8066624897703196
Queens,Astoria,40.76619,-73.90836,Entire home/apt,30,1,0.88,2,259,4.941642422609304
Manhattan,Upper East Side,40.77535,-73.9469,Private room,30,0,0.0,254,96,4.248495242049359
Manhattan,Harlem,40.81137,-73.95267,Private room,30,0,0.0,254,84,3.871201010907891
Manhattan,Hell's Kitchen,40.76124557540242,-73.9905164659167,Private room,30,0,0.0,254,58,4.23410650459726
Manhattan,East Village,40.72384179557483,-73.98986957967281,Entire home/apt,30,1,0.55,1,337,5.634789603169249
Manhattan,Upper East Side,40.76401,-73.96623,Entire home/apt,30,1,0.37,241,347,5.575949103146316
Brooklyn,Bedford-Stuyvesant,40.68714,-73.92234,Entire home/apt,30,2,0.71,1,336,5.075173815233827
Queens,Rosedale,40.66096296627245,-73.7433881353599,Private room,30,2,0.72,1,167,4.394449154672439
Brooklyn,Bedford-Stuyvesant,40.69249,-73.9341,Private room,30,0,0.0,18,308,4.0943445622221
Staten Island,Silver Lake,40.61851329190438,-74.10403129971314,Entire home/apt,30,0,0.0,3,170,5.293304824724492
Brooklyn,Bedford-Stuyvesant,40.6779544899108,-73.91305070289015,Entire home/apt,30,0,0.0,1,365,5.003946305945459
Queens,East Elmhurst,40.767498125405545,-73.86871993336715,Entire home/apt,1,27,5.59,1,300,5.0689042022202315
Manhattan,Financial District,40.70411,-74.00975,Entire home/apt,30,1,0.43,26,303,5.552959584921617
Manhattan,Upper East Side,40.767257465554394,-73.95191745269898,Entire home/apt,30,0,0.0,1,365,6.620073206530356
Brooklyn,Crown Heights,40.668604370067385,-73.92801882491146,Private room,30,0,0.0,1,269,4.382026634673881
Brooklyn,Bushwick,40.693623153852634,-73.91205740670998,Entire home/apt,30,0,0.0,1,275,4.997212273764115
Bronx,Edenwald,40.89111,-73.83997,Private room,30,0,0.0,2,304,4.787491742782046
Brooklyn,Bushwick,40.68889,-73.91715,Shared room,30,0,0.0,41,276,3.4657359027997265
Manhattan,Upper West Side,40.7937888,-73.9730259,Entire home/apt,31,0,0.0,1148,282,5.958424693029782
Manhattan,Tribeca,40.7141627,-74.0098737,Entire home/apt,31,0,0.0,1148,334,5.8944028342648505
Brooklyn,Bushwick,40.68845,-73.91875,Entire home/apt,30,2,0.64,1,365,5.147494476813453
Staten Island,Great Kills,40.5535617,-74.1509076,Entire home/apt,30,0,0.0,1,257,3.9512437185814275
Manhattan,Upper West Side,40.786676292830144,-73.96899753614831,Entire home/apt,30,0,0.0,1,198,4.9344739331306915
Brooklyn,Bushwick,40.7035589,-73.9311754,Entire home/apt,365,0,0.0,2,365,5.480638923341991
Manhattan,Upper West Side,40.80022,-73.9605,Private room,30,0,0.0,567,305,4.564348191467836
Manhattan,Upper West Side,40.80048633288279,-73.95859387437682,Private room,30,0,0.0,567,365,4.02535169073515
Manhattan,Upper West Side,40.79834737775584,-73.96058069428615,Private room,30,0,0.0,567,365,4.5217885770490405
Manhattan,Upper West Side,40.79847674632793,-73.96087162975701,Private room,30,0,0.0,567,365,3.828641396489095
Manhattan,Harlem,40.8096932,-73.94795529999999,Private room,31,1,0.25,5,235,3.9889840465642745
Manhattan,Harlem,40.80969,-73.94796,Private room,31,0,0.0,5,291,4.007333185232471
Queens,Elmhurst,40.731105482740105,-73.88303098208142,Private room,30,1,1.0,2,128,4.0943445622221
Brooklyn,Bedford-Stuyvesant,40.678440365212566,-73.91509298527916,Private room,31,0,0.0,1,364,5.147494476813453
Manhattan,Lower East Side,40.722326935680655,-73.98671155163365,Private room,3,16,3.87,1,299,5.75890177387728
Brooklyn,Bushwick,40.69929683779735,-73.91671696373716,Private room,30,0,0.0,41,365,4.143134726391533
Manhattan,Financial District,40.70432,-74.00725,Entire home/apt,1,12,2.65,17,226,6.278521424165844
Brooklyn,Fort Greene,40.694647314626096,-73.97281338877096,Private room,3,4,1.03,2,344,5.723585101952381
Manhattan,Midtown,40.75464,-73.97044,Entire home/apt,30,0,0.0,241,218,5.5093883366279774
Brooklyn,East New York,40.67337879999999,-73.89342789999999,Entire home/apt,30,0,0.0,1,76,5.501258210544727
Manhattan,Gramercy,40.732167,-73.9839442,Entire home/apt,30,0,0.0,241,279,6.042632833682381
Manhattan,Harlem,40.8044047,-73.9488547,Entire home/apt,30,0,0.0,1,179,5.303304908059076
Manhattan,Upper East Side,40.770046851870134,-73.95612060386921,Private room,30,1,0.4,2,325,4.0943445622221
Brooklyn,Bushwick,40.68890345197256,-73.91912735545134,Shared room,30,0,0.0,41,276,3.4339872044851463
Queens,South Ozone Park,40.66658,-73.81926,Private room,3,2,2.0,1,356,5.594711379601839
Manhattan,Hell's Kitchen,40.75985139630332,-73.99198623566117,Entire home/apt,30,0,0.0,2,297,5.393627546352362
Manhattan,Morningside Heights,40.80436,-73.95824,Shared room,30,0,0.0,6,286,3.4965075614664802
Brooklyn,Sunset Park,40.64312,-74.00205,Private room,1,21,4.6,1,315,5.288267030694535
Brooklyn,Park Slope,40.67160602678384,-73.97955409499808,Entire home/apt,30,1,0.91,1,194,5.19295685089021
Manhattan,Hell's Kitchen,40.75773,-73.99355,Entire home/apt,30,0,0.0,1,38,5.54907608489522
Manhattan,Midtown,40.7512993,-73.9847935,Entire home/apt,30,0,0.0,1,0,6.577861357721047
Manhattan,Kips Bay,40.74329,-73.97899,Entire home/apt,2,4,1.19,6,321,5.733341276897746
Brooklyn,Fort Hamilton,40.61722650477146,-74.03552182692314,Shared room,30,0,0.0,1,364,4.0943445622221
Manhattan,West Village,40.7390917,-74.0015969,Entire home/apt,31,0,0.0,1148,329,6.306275286948016
Manhattan,West Village,40.7390917,-74.0015969,Entire home/apt,31,0,0.0,1148,275,5.988961416889864
Manhattan,Upper West Side,40.7929871,-73.9661273,Entire home/apt,31,0,0.0,1148,17,6.42648845745769
Queens,Astoria,40.757612637657175,-73.90457914797676,Private room,1,15,3.19,2,329,4.844187086458591
Brooklyn,Crown Heights,40.66486,-73.93145,Entire home/apt,30,0,0.0,3,281,5.153291594497779
Manhattan,Upper East Side,40.76797,-73.95183,Entire home/apt,30,1,0.19,2,150,5.521460917862246
Queens,Woodside,40.7439256,-73.91049439999999,Entire home/apt,1,17,4.4,1,329,5.54907608489522
Manhattan,SoHo,40.7262329,-74.0035194,Entire home/apt,31,0,0.0,1148,124,5.942799375126701
Manhattan,SoHo,40.7266105,-74.0034332,Entire home/apt,31,0,0.0,1148,339,5.966146739123692
Manhattan,Midtown,40.7471979,-73.9878199,Private room,1,1,0.91,69,122,5.375278407684165
Brooklyn,Bushwick,40.68668558718852,-73.91501823486655,Private room,30,1,0.94,20,184,3.828641396489095
Manhattan,Midtown,40.7471979,-73.9878199,Private room,1,1,0.27,69,108,4.836281906951478
Brooklyn,Bushwick,40.687675595463226,-73.91859742098636,Private room,30,0,0.0,567,365,3.828641396489095
Manhattan,Midtown,40.7471979,-73.9878199,Private room,1,1,0.29,69,99,4.8283137373023015
Manhattan,Hell's Kitchen,40.7638323,-73.9873697,Entire home/apt,30,0,0.0,85,326,6.679599185844383
Manhattan,Hell's Kitchen,40.76443,-73.99232,Entire home/apt,30,1,0.48,3,274,5.87493073085203
Queens,College Point,40.78283421485431,-73.84108034495686,Entire home/apt,1,42,8.75,1,300,4.499809670330265
Bronx,Soundview,40.82332,-73.87129,Entire home/apt,30,0,0.0,1,178,4.672828834461906
Manhattan,Upper West Side,40.794871,-73.97081100000001,Entire home/apt,31,0,0.0,1148,79,5.723585101952381
Manhattan,Upper West Side,40.7929871,-73.9661273,Entire home/apt,31,0,0.0,1148,347,5.805134968916488
Manhattan,Chelsea,40.74538882553577,-73.99727552649833,Entire home/apt,30,2,0.5,1,329,5.5134287461649825
Brooklyn,Prospect-Lefferts Gardens,40.66177562186137,-73.95231189856432,Private room,30,0,0.0,254,53,4.143134726391533
Brooklyn,Prospect-Lefferts Gardens,40.6604001835486,-73.95282995207977,Private room,30,0,0.0,254,113,3.871201010907891
Manhattan,Upper West Side,40.80087,-73.96007,Private room,30,0,0.0,1,365,4.276666119016055
Manhattan,East Harlem,40.79812,-73.94295,Private room,30,0,0.0,23,364,4.174387269895637
Bronx,Country Club,40.8387713,-73.8231112,Private room,30,0,0.0,1,90,4.890349128221754
Brooklyn,Crown Heights,40.66832004578445,-73.92604302911637,Entire home/apt,3,14,3.11,1,134,5.849324779946859
Queens,Rosedale,40.65641,-73.75115,Entire home/apt,2,18,3.75,1,275,5.0689042022202315
Manhattan,Upper West Side,40.7929871,-73.9661273,Entire home/apt,31,1,0.22,1148,336,5.831882477283517
Manhattan,Upper East Side,40.78355373135471,-73.94610716588568,Entire home/apt,30,1,0.56,77,364,5.043425116919247
Brooklyn,Williamsburg,40.70645,-73.93111,Private room,30,1,1.0,7,365,4.174387269895637
Manhattan,Chelsea,40.7444968,-73.99396709999999,Entire home/apt,30,0,0.0,85,31,7.01571242048723
Manhattan,Financial District,40.70503,-74.0061,Private room,30,0,0.0,4,355,4.727387818712341
Queens,Bellerose,40.73785,-73.71642,Entire home/apt,30,0,0.0,1,270,5.652489180268651
Manhattan,Upper West Side,40.79011535713309,-73.97269607090689,Entire home/apt,30,0,0.0,1,140,5.69035945432406
Manhattan,Hell's Kitchen,40.76199,-73.99166,Entire home/apt,30,0,0.0,241,303,5.54907608489522
Brooklyn,Williamsburg,40.71146889148119,-73.96142379718474,Entire home/apt,30,2,0.51,2,148,6.040254711277414
Brooklyn,Flatlands,40.62374,-73.94603,Private room,1,10,5.77,2,311,4.787491742782046
Brooklyn,Crown Heights,40.66722,-73.94706,Entire home/apt,30,0,0.0,4,365,5.099866427824199
Brooklyn,Crown Heights,40.66664,-73.94789,Shared room,30,0,0.0,4,365,5.552959584921617
Manhattan,Upper West Side,40.78748642370003,-73.97312940435454,Entire home/apt,90,0,0.0,11,365,5.3471075307174685
Manhattan,Upper East Side,40.77002143828917,-73.95649262700495,Entire home/apt,30,0,0.0,13,342,5.030437921392435
Manhattan,Upper West Side,40.7966948,-73.9622776,Entire home/apt,30,1,0.57,33,335,4.976733742420574
Manhattan,Hell's Kitchen,40.76536883104458,-73.99165701124744,Entire home/apt,30,0,0.0,33,334,5.198497031265826
Manhattan,Kips Bay,40.74380379999999,-73.9779784,Entire home/apt,30,0,0.0,33,272,5.298317366548036
Manhattan,Chinatown,40.71677019960169,-73.99264371228756,Entire home/apt,30,0,0.0,4,283,4.867534450455582
Brooklyn,Bushwick,40.69976,-73.91764,Entire home/apt,30,0,0.0,1,151,5.3230099791384085
Brooklyn,East Flatbush,40.6516386,-73.9441184,Entire home/apt,30,1,0.48,1,339,4.736198448394496
Brooklyn,Williamsburg,40.70510405641497,-73.93114947873762,Private room,30,0,0.0,7,365,4.0943445622221
Brooklyn,Flatbush,40.6464450437151,-73.96502719916214,Private room,30,0,0.0,1,363,4.477336814478207
Manhattan,SoHo,40.72207,-74.00264,Entire home/apt,30,0,0.0,85,45,6.953684210870537
Manhattan,Hell's Kitchen,40.76308,-73.99227,Entire home/apt,30,0,0.0,241,319,5.53338948872752
Queens,Springfield Gardens,40.68136,-73.75538,Private room,2,13,2.75,1,360,4.653960350157523
Brooklyn,Fort Hamilton,40.61984,-74.03295,Private room,1,0,0.0,7,83,5.4510384535657
Manhattan,Upper East Side,40.77388,-73.94806,Entire home/apt,30,1,0.57,241,349,5.5093883366279774
Manhattan,Midtown,40.744012670597,-73.98275516869599,Entire home/apt,30,1,0.48,4,365,5.5134287461649825
Manhattan,East Village,40.727981923891974,-73.98867580079164,Private room,31,1,0.48,1,167,4.584967478670572
Manhattan,East Harlem,40.79593,-73.93891,Private room,30,0,0.0,567,184,3.9889840465642745
Manhattan,East Harlem,40.79548114962759,-73.93816625031032,Private room,30,0,0.0,567,364,3.828641396489095
Manhattan,Hell's Kitchen,40.759012051980406,-73.99196885973674,Private room,4,8,1.79,6,110,5.863631175598097
Manhattan,Chelsea,40.7498612,-73.9971794,Entire home/apt,1,1,0.91,36,45,4.74493212836325
Manhattan,Gramercy,40.7347382,-73.98696149999999,Entire home/apt,30,3,1.43,36,44,4.962844630259907
Manhattan,Hell's Kitchen,40.7580832,-73.9923878,Private room,4,26,5.13,6,287,6.09807428216624
Manhattan,Harlem,40.80293203272508,-73.95777676045572,Private room,30,0,0.0,22,335,4.127134385045092
Manhattan,Hell's Kitchen,40.7580832,-73.9923878,Private room,4,28,5.75,6,292,6.133398042996649
Manhattan,Hell's Kitchen,40.7580832,-73.9923878,Private room,4,41,8.54,6,296,5.942799375126701
Manhattan,Hell's Kitchen,40.7580832,-73.9923878,Private room,4,47,9.53,6,331,6.594413459749778
Manhattan,Hell's Kitchen,40.7580832,-73.9923878,Private room,4,36,7.66,6,323,6.86484777797086
Manhattan,Morningside Heights,40.803125351781816,-73.95847073373093,Private room,30,0,0.0,22,335,4.127134385045092
Manhattan,Lower East Side,40.7197774,-73.9891608,Entire home/apt,30,1,1.0,33,242,5.1647859739235145
Brooklyn,Greenpoint,40.73030573120076,-73.95201115644853,Entire home/apt,30,0,0.0,1,355,5.19295685089021
Brooklyn,Bedford-Stuyvesant,40.68154,-73.94329,Shared room,30,0,0.0,41,322,3.4657359027997265
Manhattan,Greenwich Village,40.73193,-73.9916,Entire home/apt,30,0,0.0,1,305,6.214608098422191
Manhattan,Hell's Kitchen,40.76503,-73.99327,Entire home/apt,30,0,0.0,4,365,7.02108396428914
Manhattan,Upper West Side,40.790804278966114,-73.97436297424757,Entire home/apt,30,1,0.91,17,333,5.1647859739235145
Manhattan,Financial District,40.705275,-74.007506,Private room,1,0,0.0,20,365,6.35088571671474
Manhattan,Financial District,40.705275,-74.007506,Private room,1,0,0.0,20,365,6.551080335043404
Manhattan,Financial District,40.705275,-74.007506,Private room,1,0,0.0,20,365,6.419994928147142
Manhattan,Financial District,40.705275,-74.007506,Private room,1,0,0.0,20,365,6.3818160174060985
Manhattan,Financial District,40.705275,-74.007506,Private room,1,0,0.0,20,365,6.583409222158765
Manhattan,Financial District,40.705275,-74.007506,Private room,1,0,0.0,20,365,6.980075940561763
Manhattan,Financial District,40.705275,-74.007506,Private room,1,0,0.0,20,365,6.802394763324311
Queens,Rockaway Beach,40.58789,-73.81431,Private room,30,0,0.0,4,90,5.062595033026967
Brooklyn,Bushwick,40.687385593130486,-73.91728576707679,Shared room,30,0,0.0,41,276,3.4657359027997265
Queens,Ozone Park,40.68372,-73.83776,Entire home/apt,30,2,0.49,2,106,4.709530201312334
Brooklyn,Crown Heights,40.669047454988686,-73.96014889846539,Entire home/apt,30,0,0.0,21,317,5.10594547390058
Manhattan,Greenwich Village,40.7318918,-74.0001755,Entire home/apt,31,0,0.0,1148,248,5.811140992976701
Manhattan,Hell's Kitchen,40.7617008,-73.99962280000001,Entire home/apt,31,0,0.0,1148,357,6.516193076042964
Manhattan,Greenwich Village,40.7318918,-74.0001755,Entire home/apt,31,0,0.0,1148,135,5.84354441703136
Manhattan,Chelsea,40.7488379,-73.99019179999999,Entire home/apt,31,0,0.0,1148,289,5.973809611869261
Manhattan,Chelsea,40.7488379,-73.99019179999999,Entire home/apt,31,0,0.0,1148,258,6.049733455231958
Manhattan,Chelsea,40.7488379,-73.99019179999999,Entire home/apt,31,0,0.0,1148,234,6.0014148779611505
Manhattan,Hell's Kitchen,40.7619373,-73.9894139,Entire home/apt,30,1,0.64,1,122,5.19295685089021
Manhattan,Upper East Side,40.76468,-73.95639,Entire home/apt,30,0,0.0,91,365,5.877735781779639
Manhattan,Upper West Side,40.79853205228254,-73.96329198563267,Entire home/apt,5,0,0.0,1,300,6.395261598115449
Manhattan,Financial District,40.705275,-74.007506,Private room,1,0,0.0,20,365,6.3818160174060985
Manhattan,Financial District,40.70528,-74.00751,Private room,1,0,0.0,20,365,6.35088571671474
Manhattan,Midtown,40.75347,-73.96678,Entire home/apt,30,1,0.31,2,358,6.907755278982137
Manhattan,Upper East Side,40.77864795511847,-73.95473818914104,Private room,30,0,0.0,1,363,5.313205979041787
Brooklyn,Brownsville,40.66539,-73.91853,Private room,1,2,1.87,1,346,5.099866427824199
Manhattan,Upper West Side,40.79570056629465,-73.96264427142337,Entire home/apt,30,2,0.73,33,265,5.1647859739235145
Manhattan,Chelsea,40.7381689,-73.9970633,Entire home/apt,31,0,0.0,1148,286,6.29156913955832
Queens,Long Island City,40.75608877338824,-73.93715764115743,Entire home/apt,30,0,0.0,13,354,4.276666119016055
Manhattan,Lower East Side,40.7101544,-73.99094339999999,Entire home/apt,30,0,0.0,1,58,5.8971538676367405
Brooklyn,East Flatbush,40.65455224822377,-73.935081628262,Private room,2,8,1.75,1,348,5.2574953720277815
Manhattan,Financial District,40.70724,-74.00231,Private room,1,0,0.0,7,315,6.2422232654551655
Manhattan,Financial District,40.70867308946842,-74.00237646094745,Private room,1,0,0.0,7,335,6.769641976852503
